rhoc,M,R,Lambda
7.425782227784731250e+14,1.188803497865674519e+00,1.350003250000029276e+01,2.825582155025055727e+03
7.453817271589487500e+14,1.188864734456840155e+00,1.350003250000029276e+01,2.824494842150918430e+03
7.481852315394242500e+14,1.188923923986576092e+00,1.350003250000029276e+01,2.823594339295392729e+03
7.509887359199000000e+14,1.188982192534644655e+00,1.350003250000029276e+01,2.822596211138630679e+03
7.537922403003755000e+14,1.189038206493636007e+00,1.350003250000029276e+01,2.821705809216898160e+03
7.565957446808511250e+14,1.189088752256380666e+00,1.350003250000029276e+01,2.820795974613374710e+03
7.593992490613267500e+14,1.189147403772433220e+00,1.350003250000029276e+01,2.819818759121224502e+03
7.622027534418022500e+14,1.189204059534689994e+00,1.350003250000029276e+01,2.818900238327185889e+03
7.650062578222778750e+14,1.189259808220076708e+00,1.350003250000029276e+01,2.818015280010719380e+03
7.678097622027535000e+14,1.189311067892441010e+00,1.350003250000029276e+01,2.817085890126856611e+03
7.706132665832290000e+14,1.189363673319475678e+00,1.350003250000029276e+01,2.816244052703817943e+03
7.734167709637047500e+14,1.189410778173833227e+00,1.350003250000029276e+01,2.815428191034008705e+03
7.762202753441802500e+14,1.189460760375178561e+00,1.350003250000029276e+01,2.814532839434667949e+03
7.790237797246558750e+14,1.189505484486543141e+00,1.350003250000029276e+01,2.813734174753271873e+03
7.818272841051315000e+14,1.189554056244201519e+00,1.350003250000029276e+01,2.812914364112069052e+03
7.846307884856070000e+14,1.189603043621718870e+00,1.350003250000029276e+01,2.812087411525390962e+03
7.874342928660826250e+14,1.189643673985633754e+00,1.350003250000029276e+01,2.811301896587397096e+03
7.902377972465582500e+14,1.189690495394481129e+00,1.350003250000029276e+01,2.810483124330879946e+03
7.930413016270337500e+14,1.189734617704557573e+00,1.350003250000029276e+01,2.809726756136994027e+03
7.958448060075095000e+14,1.189774972197552572e+00,1.350003250000029276e+01,2.809014413965731819e+03
7.986483103879850000e+14,1.189812130000037493e+00,1.350003250000029276e+01,2.808322295586071959e+03
8.014518147684606250e+14,1.189857984909959088e+00,1.350003250000029276e+01,2.807572691952753303e+03
8.042553191489362500e+14,1.189893834523676697e+00,1.350003250000029276e+01,2.806920970679690072e+03
8.070588235294117500e+14,1.189936615314661328e+00,1.350003250000029276e+01,2.806164326228178197e+03
8.098623279098873750e+14,1.189965651459203855e+00,1.350003250000029276e+01,2.805460679931530194e+03
8.126658322903630000e+14,1.190005700900453212e+00,1.350003250000029276e+01,2.804793994438223763e+03
8.154693366708385000e+14,1.190038413533089923e+00,1.350003250000029276e+01,2.804180359508882248e+03
8.182728410513142500e+14,1.190074040659872212e+00,1.350003250000029276e+01,2.803439993077271538e+03
8.210763454317897500e+14,1.190107209471505501e+00,1.350003250000029276e+01,2.802829713744289620e+03
8.238798498122653750e+14,1.190139756777976343e+00,1.350003250000029276e+01,2.802166822860352568e+03
8.266833541927410000e+14,1.190165266822435175e+00,1.350003250000029276e+01,2.801520293524258705e+03
8.294868585732165000e+14,1.190199657698870706e+00,1.350003250000029276e+01,2.800969584302005387e+03
8.322903629536922500e+14,1.190233450792828940e+00,1.350003250000029276e+01,2.800410186764759146e+03
8.350938673341677500e+14,1.190261181279069769e+00,1.349003255000029178e+01,2.799722069567469589e+03
8.378973717146433750e+14,1.190289419967482276e+00,1.349003255000029178e+01,2.799175200182366098e+03
8.407008760951190000e+14,1.190319647724041641e+00,1.349003255000029178e+01,2.798594677568481075e+03
8.435043804755945000e+14,1.190347005231351396e+00,1.349003255000029178e+01,2.798050201617429138e+03
8.463078848560701250e+14,1.190369045230252665e+00,1.349003255000029178e+01,2.797473027153714611e+03
8.491113892365457500e+14,1.190400466184971862e+00,1.349003255000029178e+01,2.796913220863571951e+03
8.519148936170213750e+14,1.190414759772521647e+00,1.349003255000029178e+01,2.796468100214095102e+03
8.547183979974968750e+14,1.190444557910763868e+00,1.349003255000029178e+01,2.795882745957712359e+03
8.575219023779725000e+14,1.190460426007428962e+00,1.349003255000029178e+01,2.795325499607128677e+03
8.603254067584481250e+14,1.190494577038856194e+00,1.349003255000029178e+01,2.794910115644942380e+03
8.631289111389237500e+14,1.190512060146312168e+00,1.349003255000029178e+01,2.794438639028353009e+03
8.659324155193992500e+14,1.190535020210955697e+00,1.349003255000029178e+01,2.793876195646447741e+03
8.687359198998748750e+14,1.190557433052091829e+00,1.349003255000029178e+01,2.793454677265832288e+03
