rhoc,M,R,Lambda
8.284459997325037500e+14,1.824171533074424811e+00,1.309003455000024729e+01,1.460952108155784686e+02
8.307123055165225000e+14,1.828082432952218506e+00,1.309003455000024729e+01,1.434716673969100782e+02
8.329786113005410000e+14,1.831941472794106351e+00,1.308003460000024631e+01,1.409210567138132433e+02
8.352449170845596250e+14,1.835774644486725560e+00,1.308003460000024631e+01,1.384385170640373417e+02
8.375112228685782500e+14,1.839634101214378648e+00,1.307003465000024534e+01,1.359750222118031502e+02
8.397775286525968750e+14,1.843528820205327268e+00,1.307003465000024534e+01,1.335387954354166595e+02
8.420438344366155000e+14,1.847368231223794455e+00,1.306003470000024436e+01,1.311611973820737092e+02
8.443101402206341250e+14,1.851181993339726883e+00,1.306003470000024436e+01,1.288521376197088273e+02
8.465764460046527500e+14,1.854934459710015249e+00,1.305003475000024338e+01,1.266045172954244720e+02
8.488427517886713750e+14,1.858658332540646496e+00,1.305003475000024338e+01,1.244188149169278006e+02
8.511090575726898750e+14,1.862328098705648527e+00,1.304003480000024240e+01,1.222784134213901837e+02
8.533753633567085000e+14,1.866017302742348116e+00,1.304003480000024240e+01,1.202013874059059617e+02
8.556416691407271250e+14,1.869761931969005753e+00,1.303003485000024142e+01,1.181074877632039204e+02
8.579079749247457500e+14,1.873445522566188126e+00,1.303003485000024142e+01,1.160792102309769973e+02
8.601742807087643750e+14,1.877118043817489479e+00,1.302003490000024044e+01,1.140833393578216715e+02
8.624405864927830000e+14,1.880731905914400315e+00,1.302003490000024044e+01,1.121558202200309609e+02
8.647068922768016250e+14,1.884326158383916594e+00,1.301003495000023946e+01,1.102652181828324416e+02
8.669731980608202500e+14,1.887883705900972098e+00,1.301003495000023946e+01,1.084262420531770772e+02
8.692395038448388750e+14,1.891361562461981727e+00,1.300003500000023671e+01,1.066171713855075183e+02
8.715058096288573750e+14,1.894964096998210668e+00,1.300003500000023671e+01,1.048668045670976028e+02
8.737721154128760000e+14,1.898509088842899484e+00,1.299003505000023573e+01,1.030932751806391536e+02
8.760384211968946250e+14,1.901987149514421382e+00,1.299003505000023573e+01,1.013635932271883178e+02
8.783047269809132500e+14,1.905513046072238259e+00,1.298003510000023475e+01,9.970836627677518038e+01
8.805710327649318750e+14,1.908963468744271808e+00,1.298003510000023475e+01,9.808258551327271846e+01
8.828373385489505000e+14,1.912369822075926207e+00,1.297003515000023377e+01,9.649578959203779505e+01
8.851036443329691250e+14,1.915753801757391850e+00,1.297003515000023377e+01,9.495483089719311920e+01
8.873699501169877500e+14,1.919125630239392422e+00,1.296003520000023279e+01,9.341954651685252031e+01
8.896362559010063750e+14,1.922536064043769199e+00,1.296003520000023279e+01,9.188972143152435024e+01
8.919025616850248750e+14,1.925920450598918920e+00,1.295003525000023181e+01,9.041075311683732707e+01
8.941688674690435000e+14,1.929271023628766679e+00,1.295003525000023181e+01,8.896526913126686509e+01
8.964351732530621250e+14,1.932588738700012243e+00,1.294003530000023083e+01,8.756210853754365075e+01
8.987014790370807500e+14,1.935865019541984866e+00,1.294003530000023083e+01,8.617567383972854600e+01
9.009677848210993750e+14,1.939098343816444192e+00,1.293003535000022985e+01,8.483197838669497060e+01
9.032340906051180000e+14,1.942297548302629240e+00,1.293003535000022985e+01,8.351810448904932116e+01
9.055003963891366250e+14,1.945609795042047008e+00,1.292003540000022888e+01,8.220383135839787769e+01
9.077667021731552500e+14,1.948825622424644521e+00,1.292003540000022888e+01,8.089925057375384654e+01
9.100330079571738750e+14,1.952006469891826246e+00,1.291003545000022790e+01,7.963732446768213435e+01
9.122993137411923750e+14,1.955209610564389688e+00,1.291003545000022790e+01,7.841923988437331161e+01
9.145656195252110000e+14,1.958341312758515862e+00,1.290003550000022692e+01,7.722710484925138985e+01
9.168319253092296250e+14,1.961456203597666592e+00,1.290003550000022692e+01,7.605024321626390815e+01
