rhoc,M,R,Lambda
5.771714643304130000e+14,1.189425823341005106e+00,1.363003185000030726e+01,1.761754984738086932e+03
5.799749687108886250e+14,1.196659045161568624e+00,1.362003190000030628e+01,1.699786112831923901e+03
5.827784730913642500e+14,1.204023308397385028e+00,1.362003190000030628e+01,1.639185041341509759e+03
5.855819774718397500e+14,1.211288934409179729e+00,1.361003195000030530e+01,1.581617809614265070e+03
5.883854818523155000e+14,1.218480123446471941e+00,1.360003200000030432e+01,1.526883661484759841e+03
5.911889862327910000e+14,1.225587768296688251e+00,1.360003200000030432e+01,1.474815854111637236e+03
5.939924906132666250e+14,1.232602142691519465e+00,1.359003205000030334e+01,1.425251436527086753e+03
5.967959949937422500e+14,1.239543568915437266e+00,1.359003205000030334e+01,1.378045279331878419e+03
5.995994993742177500e+14,1.246587472466032631e+00,1.358003210000030236e+01,1.331869301859759616e+03
6.024030037546933750e+14,1.253786989378882888e+00,1.358003210000030236e+01,1.286298490291556391e+03
6.052065081351690000e+14,1.260899763801413220e+00,1.357003215000030139e+01,1.243017394127945181e+03
6.080100125156445000e+14,1.267926864202254089e+00,1.357003215000030139e+01,1.201784976226469098e+03
6.108135168961202500e+14,1.274872089169026390e+00,1.356003220000030041e+01,1.162457587218949811e+03
6.136170212765957500e+14,1.281736381286903814e+00,1.355003225000029943e+01,1.124996154288891375e+03
6.164205256570713750e+14,1.288513455864386037e+00,1.355003225000029943e+01,1.089235954906968345e+03
6.192240300375470000e+14,1.295272489656118742e+00,1.354003230000029845e+01,1.054796733573136862e+03
6.220275344180225000e+14,1.302305616313801817e+00,1.354003230000029845e+01,1.020168979838275163e+03
6.248310387984981250e+14,1.309262012529712305e+00,1.353003235000029747e+01,9.871721832183036440e+02
6.276345431789737500e+14,1.316134750059767322e+00,1.353003235000029747e+01,9.556971957796167771e+02
6.304380475594492500e+14,1.322917303147831403e+00,1.352003240000029471e+01,9.256284302694449480e+02
6.332415519399250000e+14,1.329627497958348226e+00,1.352003240000029471e+01,8.969201308956286312e+02
6.360450563204005000e+14,1.336252377498202915e+00,1.351003245000029374e+01,8.694912439659910888e+02
6.388485607008761250e+14,1.342799933358099995e+00,1.350003250000029276e+01,8.432658349596752032e+02
6.416520650813517500e+14,1.349495671428608601e+00,1.350003250000029276e+01,8.172757417815685130e+02
6.444555694618272500e+14,1.356298993396164665e+00,1.349003255000029178e+01,7.917969602260046713e+02
6.472590738423030000e+14,1.363008563715595756e+00,1.349003255000029178e+01,7.674679701973051351e+02
6.500625782227785000e+14,1.369640047054896614e+00,1.348003260000029080e+01,7.441698396302601850e+02
6.528660826032541250e+14,1.376189932808722594e+00,1.348003260000029080e+01,7.219260005989609681e+02
6.556695869837297500e+14,1.382670504182707871e+00,1.347003265000028982e+01,7.006080586530933942e+02
6.584730913642052500e+14,1.389065043914447628e+00,1.347003265000028982e+01,6.802301543087990012e+02
6.612765957446808750e+14,1.395387759484232548e+00,1.346003270000028884e+01,6.606849087920769534e+02
6.640801001251565000e+14,1.401922708471538215e+00,1.345003275000028786e+01,6.410965497109344824e+02
6.668836045056320000e+14,1.408474845299303890e+00,1.345003275000028786e+01,6.220757012396561549e+02
6.696871088861077500e+14,1.414953843630050612e+00,1.344003280000028688e+01,6.038693737814735414e+02
6.724906132665832500e+14,1.421351557570874391e+00,1.344003280000028688e+01,5.863882825287354308e+02
6.752941176470588750e+14,1.427667594862154221e+00,1.343003285000028590e+01,5.696811696040750803e+02
6.780976220275345000e+14,1.433912564125218170e+00,1.343003285000028590e+01,5.536697974572730345e+02
6.809011264080100000e+14,1.440080189247182396e+00,1.342003290000028493e+01,5.383426800958183094e+02
6.837046307884856250e+14,1.446171686189612116e+00,1.341003295000028395e+01,5.236624484799913262e+02
6.865081351689612500e+14,1.448205950448941959e+00,1.341003295000028395e+01,5.188639174741734905e+02
6.893116395494367500e+14,1.448251026435076749e+00,1.341003295000028395e+01,5.187305708573737775e+02
6.921151439299125000e+14,1.448307446680216826e+00,1.341003295000028395e+01,5.186185880068676397e+02
6.949186483103880000e+14,1.448342029977532253e+00,1.341003295000028395e+01,5.185077867126078672e+02
6.977221526908636250e+14,1.448398298797632266e+00,1.341003295000028395e+01,5.184097299024355152e+02
7.005256570713392500e+14,1.448449576423858964e+00,1.341003295000028395e+01,5.182803688569092628e+02
7.033291614518147500e+14,1.448493548849395296e+00,1.341003295000028395e+01,5.181714415648128806e+02
7.061326658322903750e+14,1.448542985606856126e+00,1.341003295000028395e+01,5.180472605866846152e+02
7.089361702127660000e+14,1.448584043396929699e+00,1.341003295000028395e+01,5.179628835976301389e+02
7.117396745932415000e+14,1.448637773373543824e+00,1.341003295000028395e+01,5.178451619748943813e+02
7.145431789737172500e+14,1.448673786285571419e+00,1.341003295000028395e+01,5.177539106997969611e+02
7.173466833541927500e+14,1.448722345438373971e+00,1.341003295000028395e+01,5.176367858038668146e+02
7.201501877346683750e+14,1.448764359686117942e+00,1.341003295000028395e+01,5.175313713624901766e+02
