rhoc,M,R,Lambda
7.453817271589487500e+14,1.354996089764427314e+00,1.451002745000040584e+01,1.222517846381898607e+03
7.481852315394242500e+14,1.355038741023970150e+00,1.451002745000040584e+01,1.222103060430533560e+03
7.509887359199000000e+14,1.355098552823768010e+00,1.451002745000040584e+01,1.221725608829342491e+03
7.537922403003755000e+14,1.355155626695696114e+00,1.451002745000040584e+01,1.221327247751120467e+03
7.565957446808511250e+14,1.355207397667237190e+00,1.451002745000040584e+01,1.220946924565102790e+03
7.593992490613267500e+14,1.355260311420920072e+00,1.451002745000040584e+01,1.220600296859280206e+03
7.622027534418022500e+14,1.355313559738774210e+00,1.451002745000040584e+01,1.220231137235385859e+03
7.650062578222778750e+14,1.355358493272613707e+00,1.451002745000040584e+01,1.219839958189075560e+03
7.678097622027535000e+14,1.355410099427867943e+00,1.451002745000040584e+01,1.219538026998533951e+03
7.706132665832290000e+14,1.355446784708517205e+00,1.451002745000040584e+01,1.219206813049395805e+03
7.734167709637047500e+14,1.355501616071781656e+00,1.451002745000040584e+01,1.218854540395369668e+03
7.762202753441802500e+14,1.355545213407888694e+00,1.451002745000040584e+01,1.218505558808834849e+03
7.790237797246558750e+14,1.355584365992268836e+00,1.451002745000040584e+01,1.218201951849091984e+03
7.818272841051315000e+14,1.355629480199629366e+00,1.451002745000040584e+01,1.217907683756062397e+03
7.846307884856070000e+14,1.355665259517196963e+00,1.451002745000040584e+01,1.217575542600086465e+03
7.874342928660826250e+14,1.355707477633792957e+00,1.451002745000040584e+01,1.217257489516536225e+03
7.902377972465582500e+14,1.355751243429324848e+00,1.451002745000040584e+01,1.216942700692143944e+03
7.930413016270337500e+14,1.355787205457580358e+00,1.451002745000040584e+01,1.216636768160995871e+03
7.958448060075095000e+14,1.355818693774483386e+00,1.451002745000040584e+01,1.216290541438460423e+03
7.986483103879850000e+14,1.355860709138334785e+00,1.451002745000040584e+01,1.216094403348036167e+03
8.014518147684606250e+14,1.355895563025947048e+00,1.451002745000040584e+01,1.215804444921827326e+03
8.042553191489362500e+14,1.355930389084297305e+00,1.451002745000040584e+01,1.215515867298360718e+03
8.070588235294117500e+14,1.355966510296663152e+00,1.450002750000040486e+01,1.215225940378702944e+03
8.098623279098873750e+14,1.355995833465937217e+00,1.450002750000040486e+01,1.214957662710513205e+03
8.126658322903630000e+14,1.356029579962796827e+00,1.450002750000040486e+01,1.214664587690500639e+03
8.154693366708385000e+14,1.356064638761356633e+00,1.450002750000040486e+01,1.214444594991959093e+03
8.182728410513142500e+14,1.356097349923570228e+00,1.450002750000040486e+01,1.214182593448863145e+03
8.210763454317897500e+14,1.356125486881453401e+00,1.450002750000040486e+01,1.213916231356675780e+03
8.238798498122653750e+14,1.356147380132773250e+00,1.450002750000040486e+01,1.213705719135787149e+03
8.266833541927410000e+14,1.356168135322134205e+00,1.450002750000040486e+01,1.213433740300110685e+03
8.294868585732165000e+14,1.356197104742994375e+00,1.450002750000040486e+01,1.213199793896713800e+03
8.322903629536922500e+14,1.356222618710150929e+00,1.450002750000040486e+01,1.212950298768906123e+03
8.350938673341677500e+14,1.356249910319837992e+00,1.450002750000040486e+01,1.212733093924493687e+03
8.378973717146433750e+14,1.356268091281024324e+00,1.450002750000040486e+01,1.212538030205507539e+03
8.407008760951190000e+14,1.356301076895633173e+00,1.450002750000040486e+01,1.212290845169483646e+03
8.435043804755945000e+14,1.356320026650265742e+00,1.450002750000040486e+01,1.212093609422504869e+03
8.463078848560701250e+14,1.356341171418766756e+00,1.450002750000040486e+01,1.211871590586595175e+03
